,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Cluster,,,,,,,,,,,,,,,,,,,,
0,0.28168368069276517,1.4809444072293774,-1.3052183268520343,1.1685817665211236,0.05621355499716836,1.1557383343945293,0.1306782062548224,1.2695697056570976,0.015451438517860027,1.2079424933054095,0.010512040331435213,1.1230042357005463,0.09025801453080097,1.1278469006999314,0.02083628269342168,0.9957032743520218,-0.00210855655356601,0.7697429439323531,-0.010647431897264189,0.9355215318673821
1,16.937603109738756,5.59787967214774,3.9480670392347723,3.105112251894301,-0.41079335636608594,1.1380687894631316,0.9836443123553981,2.1701989262634735,0.23352764720343047,1.5672351419248955,-0.09605736192124058,1.3505355943535016,0.5169915523787644,1.3042735035566781,-0.03076232388751031,1.0414172473554753,-0.16513182004306204,1.3776698529897022,-0.22706437205694988,1.228855013203608
2,-0.8642917994730179,0.7716035712911604,1.5634829335830351,1.2075701137422061,-0.06020614997331692,1.401031182346217,-0.19737482183337177,1.0621084190145056,-0.026809378165778483,1.1146776274563184,-0.010688889638100205,1.1474255961113,-0.13151485910923505,0.9595885906998386,-0.025914727185280356,1.0572165538668719,0.0076053383864414055,1.219166184071518,0.020433007834575717,0.9808507545355394
